system:index,Aridity_Index,Bacterivores,CliMond_Annual_Mean_Radiation,CliMond_Highest_Weekly_Radiation,CliMond_Lowest_Weekly_Radiation,CliMond_Radiation_Seasonality,CliMond_Radiation_of_Coldest_Quarter,CliMond_Radiation_of_Driest_Quarter,CliMond_Radiation_of_Warmest_Quarter,CliMond_Radiation_of_Wettest_Quarter,EVI,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Contrast_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Dissimilarity_EVI,EarthEnvTexture_Entropy_EVI,EarthEnvTexture_Evenness_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTexture_Maximum_EVI,EarthEnvTexture_Range_EVI,EarthEnvTexture_Shannon_Index,EarthEnvTexture_Simpson_Index,EarthEnvTexture_Std_EVI,EarthEnvTexture_Uniformity_EVI,EarthEnvTexture_Variance_EVI,EarthEnvTopoMed_Eastness,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Hillshade,EarthEnvTopoMed_Northness,EarthEnvTopoMed_Slope,Fungivores,Global_Biomass_IPCC,Gpp,Herbivores,Human_Development_Percentage,NDVI,Nadir_Reflectance_Band1,Nadir_Reflectance_Band2,Nadir_Reflectance_Band3,Nadir_Reflectance_Band4,Nadir_Reflectance_Band5,Nadir_Reflectance_Band6,Nadir_Reflectance_Band7,Npp,Omnivores,PET,Pixel_Lat,Pixel_Long,Population_Density,Predators,SG_Bulk_density_015cm,SG_CEC_015cm,SG_Clay_Content_015cm,SG_Coarse_fragments_015cm,SG_Depth_to_bedrock,SG_Probability_of_occurrence_of_R_horizon,SG_SOC_Content_015cm,SG_SOC_Stock_005cm_to_015cm,SG_Sand_Content_015cm,SG_Silt_Content_015cm,SG_Soil_pH_H2O_015cm,Total_Number,Unidentified,WWF_Biome,WorldClim2_Annual_Mean_Temperature,WorldClim2_Annual_Precipitation,WorldClim2_Isothermality,WorldClim2_Max_Temperature_of_Warmest_Month,WorldClim2_Mean_Diurnal_Range,WorldClim2_Mean_Temperature_of_Coldest_Quarter,WorldClim2_Mean_Temperature_of_Driest_Quarter,WorldClim2_Mean_Temperature_of_Warmest_Quarter,WorldClim2_Mean_Temperature_of_Wettest_Quarter,WorldClim2_Min_Temperature_of_Coldest_Month,WorldClim2_Precipitation_Seasonality,WorldClim2_Precipitation_of_Coldest_Quarter,WorldClim2_Precipitation_of_Driest_Month,WorldClim2_Precipitation_of_Driest_Quarter,WorldClim2_Precipitation_of_Warmest_Quarter,WorldClim2_Precipitation_of_Wettest_Month,WorldClim2_Precipitation_of_Wettest_Quarter,WorldClim2_Temperature_Annual_Range,WorldClim2_Temperature_Seasonality,.geo
000000000000000005df,14197.0,81.3232,123.49366760253906,220.69000244140625,34.326698303222656,0.5252732634544373,52.832584381103516,63.851261138916016,201.4544677734375,205.3925323486328,2134.84716796875,860.0,105567.0,4555.0,26756.0,28542.0,9696.0,2798.0,945.0,1294.0,22655.0,8860.0,340.0,610.0,100550.0,-0.005866549909114838,1744.0,1744.0,0.39772894978523254,19.634376525878906,46.7992,5907.67041015625,9476.6083984375,199.472,20.0,4722.30810546875,970.1376953125,2128.2646484375,1045.5509033203125,1114.4871826171875,1701.319091796875,794.9252319335938,357.72222900390625,6185.76513671875,39.8944,684.9998779296875,45.40416717529297,22.920833587646484,9.29255199432373,16.1112,1009.3154296875,27.266395568847656,8.145063400268555,24.790281295776367,177.09735107421875,40.96854782104492,104.64246368408203,81.37454986572266,54.24421691894531,37.53337097167969,46.95154571533203,384.0,NA,5.0,1.8125,973.0,30.63524627685547,14.199999809265137,7.474999904632568,-5.866666793823242,-5.333333492279053,9.933333396911621,8.149999618530273,-10.199999809265137,34.39708709716797,164.0,50.0,162.0,347.0,135.0,361.0,24.399999618530273,649.8920288085938,"{""type"":""Point"",""coordinates"":[22.92083176256043,45.404167743464114]}"
0000000000000000061b,8361.0,1029.592667,117.05562591552734,201.5,30.933300018310547,0.5166647434234619,46.79996109008789,56.808937072753906,190.4888458251953,193.07192993164062,3393.10986328125,656.0,207749.0,508.0,37256.0,28426.0,9389.0,1972.0,915.0,1151.0,19585.0,8424.0,323.0,617.0,106519.0,0.10536804795265198,1342.5,1342.5,0.11195559799671173,15.896989822387695,295.8946667,6100.0,13793.1123046875,757.8526667,6.0,6508.44580078125,439.4900817871094,2201.5205078125,378.8937072753906,536.41015625,1878.6883544921875,891.5256958007812,374.3388671875,8201.27734375,763.8913333,743.0000610351562,46.80416488647461,25.6875,55.43732452392578,172.102,931.7244262695312,24.938690185546875,14.123390197753906,20.705814361572266,194.29298400878906,31.077098846435547,84.54834747314453,64.4654312133789,49.78378677368164,36.10395431518555,50.36582946777344,3019.0,NA,5.0,3.6708333492279053,622.0,29.210525512695312,17.200000762939453,8.324999809265137,-5.6666669845581055,-4.050000190734863,13.066666603088379,13.066666603088379,-11.300000190734863,55.96680450439453,80.0,25.0,79.0,284.0,107.0,284.0,28.5,763.1318969726562,"{""type"":""Point"",""coordinates"":[25.687498847575135,46.8041649466082]}"
0000000000000000061a,10660.0,157.3226667,123.18639373779297,221.0,30.933300018310547,0.544727623462677,46.07973861694336,62.18733215332031,201.55068969726562,208.2836151123047,2756.82470703125,922.0,155241.0,2417.0,29485.0,21609.0,9427.0,2486.0,1318.0,1515.0,19136.0,8372.0,400.0,1037.0,142314.0,0.016124973073601723,947.5,947.5,0.02119755558669567,12.618207931518555,105.6309333,6100.0,12772.478515625,743.9114667,0.0,6333.3828125,303.6002502441406,1489.5909423828125,257.24346923828125,370.81121826171875,1455.5604248046875,708.47265625,297.2117919921875,6712.8466796875,92.14613333,775.0,46.77916717529297,22.72083282470703,24.239782333374023,23.5984,1013.6165771484375,24.11758041381836,15.300382614135742,16.34410285949707,198.57791137695312,27.90274429321289,80.98672485351562,75.00068664550781,43.165279388427734,41.622615814208984,48.82246780395508,1124.0,NA,5.0,4.916666507720947,827.0,31.866195678710938,18.600000381469727,9.050000190734863,-3.7333333492279053,-2.7166666984558105,13.766666412353516,12.183333396911621,-9.800000190734863,35.47467041015625,143.0,42.0,134.0,300.0,118.0,312.0,28.400001525878906,710.5897827148438,"{""type"":""Point"",""coordinates"":[22.72083216211127,46.779167226102594]}"
00000000000000000112,11668.0,148,160.27647399902344,178.64999389648438,142.25100708007812,0.06181603670120239,150.27392578125,151.32699584960938,166.677001953125,159.3990020751953,2770.621337890625,1113.0,287554.0,3017.0,40582.0,28845.0,9560.0,2509.0,973.0,1500.0,21005.0,8671.0,485.0,592.0,212999.0,-0.8250964283943176,1658.5,1658.5,0.0420231893658638,4.807801246643066,241.34375,6900.0,18160.400390625,649.5625,49.0,5022.10205078125,895.3905029296875,2651.2314453125,379.10272216796875,743.9078979492188,2769.5791015625,2198.568115234375,1478.2501220703125,10008.599609375,19.3125,1553.0,0.05416666716337204,37.64583206176758,3566.291748046875,3.28125,1175.5108642578125,20.93210792541504,58.11605453491211,4.983339786529541,200.0,13.939763069152832,24.32879066467285,26.99791145324707,21.919963836669922,19.703367233276367,55.031707763671875,1061.4375,NA,1.0,18.350000381469727,1813.0,76.7175521850586,24.700000762939453,10.050000190734863,17.066667556762695,17.066667556762695,19.399999618530273,18.549999237060547,11.600000381469727,98.96370697021484,56.0,17.0,56.0,584.0,413.0,899.0,13.100000381469727,93.34686279296875,"{""type"":""Point"",""coordinates"":[37.645831329786276,0.05416470049620708]}"
00000000000000000617,15697.0,2145.8864,123.18639373779297,221.0,30.933300018310547,0.544727623462677,46.07973861694336,62.18733215332031,201.55068969726562,208.2836151123047,2387.325439453125,516.0,59156.0,1330.0,18752.0,24696.0,8836.0,4089.0,2141.0,863.0,17700.0,7851.0,208.0,1086.0,35593.0,-0.2537500858306885,1549.5,1549.5,-0.02433837205171585,15.321565628051758,142.6544,6100.0,11342.04296875,458.3152,5.0,5357.7421875,554.7138671875,1769.6602783203125,492.1986999511719,633.5147094726562,1593.3912353515625,778.7614135742188,345.2891540527344,6304.36669921875,239.7808,661.0,46.77083206176758,22.787500381469727,11.22380256652832,48.5632,958.1273193359375,31.260168075561523,13.372079849243164,28.391368865966797,166.71389770507812,34.170982360839844,96.93457794189453,77.46485900878906,45.45272445678711,40.93769836425781,45.11464309692383,3035.0,NA,5.0,2.2208333015441895,1038.0,30.724931716918945,14.699999809265137,7.558333396911621,-5.3333330154418945,-4.949999809265137,10.266666412353516,8.550000190734863,-9.899999618530273,33.58769989013672,180.0,54.0,173.0,374.0,146.0,383.0,24.599998474121094,641.7711791992188,"{""type"":""Point"",""coordinates"":[22.787500181961338,46.7708331662337]}"
000000000000000005f4,6228.0,381.318,123.46699523925781,219.3509979248047,31.63129997253418,0.532357931137085,44.22524642944336,57.787899017333984,204.13369750976562,206.46600341796875,2590.356689453125,878.0,183723.0,3392.0,31181.0,27710.0,9595.0,3325.0,1166.0,1263.0,21520.0,8739.0,420.0,687.0,153741.0,0.32133564352989197,407.0,407.0,0.007072685286402702,2.675882577896118,337.7388,500.0,8608.4716796875,2498.5408,83.0,4568.2841796875,930.0813598632812,2520.269287109375,638.5305786132812,927.4478759765625,2587.84716796875,2008.45458984375,1168.8270263671875,5672.384765625,348.6336,966.0,46.045833587646484,23.6875,22.381601333618164,65.3688,1344.787353515625,30.14179229736328,33.2880859375,5.300782680511475,200.0,10.985735893249512,20.781429290771484,31.532390594482422,23.67420196533203,42.87599182128906,67.12892150878906,3632.0,NA,4.0,9.029167175292969,602.0,31.044239044189453,23.600000381469727,10.058333396911621,-1.633333444595337,0.28333330154418945,18.816667556762695,17.299999237060547,-8.800000190734863,44.0643310546875,88.0,26.0,82.0,236.0,93.0,245.0,32.400001525878906,830.2504272460938,"{""type"":""Point"",""coordinates"":[23.687498383982536,46.04583238505497]}"
000000000000000005d7,9565.0,963.3652,126.11578369140625,228.7530059814453,33.527099609375,0.5411010980606079,47.442501068115234,62.91372299194336,208.2613067626953,212.42454528808594,4000.6220703125,555.0,182632.0,1861.0,31618.0,26823.0,9302.0,3054.0,1481.0,1146.0,20245.0,8431.0,340.0,783.0,133714.0,0.00877656415104866,987.5,987.5,-0.054545171558856964,8.217636108398438,417.1272,5815.685546875,13668.7041015625,1516.224267,0.0,6630.5224609375,358.3859558105469,2531.80712890625,240.01806640625,404.20184326171875,2463.76123046875,1410.941650390625,576.6018676757812,7304.75341796875,344.2954667,877.0,45.23749923706055,22.070833206176758,6.568423748016357,69.5212,1028.6025390625,23.59371566772461,18.58418846130371,12.849947929382324,200.0,26.6498966217041,40.64784622192383,50.90094757080078,38.443721771240234,43.07051467895508,52.0855598449707,3311.0,NA,4.0,6.354166507720947,839.0,26.94444465637207,19.0,7.275000095367432,-2.5999999046325684,-1.5166666507720947,15.266666412353516,13.600000381469727,-8.0,29.843032836914062,150.0,45.0,142.0,282.0,112.0,296.0,27.0,721.3480224609375,"{""type"":""Point"",""coordinates"":[22.07083346065152,45.23749992338947]}"
00000000000000000627,9976.0,1688.5064,117.77024841308594,204.052001953125,30.422000885009766,0.5238275527954102,46.52140808105469,62.5616455078125,192.83453369140625,195.92462158203125,2896.60009765625,642.0,168452.0,3267.0,32813.0,29444.0,9410.0,2659.0,972.0,1373.0,21387.0,8641.0,368.0,551.0,128080.0,-0.25598767399787903,952.0,952.0,-0.28699156641960144,18.15300750732422,400.12,6068.9951171875,14175.21484375,5209.5624,0.0,6506.19873046875,387.95452880859375,2152.294677734375,349.55645751953125,487.039306640625,1972.0830078125,1120.626708984375,431.75042724609375,8213.9794921875,576.1728,802.0,47.420833587646484,24.89583396911621,10.768442153930664,128.0384,1099.7991943359375,19.822458267211914,16.61501121520996,19.301435470581055,188.50828552246094,37.20126724243164,61.45020294189453,52.55419158935547,40.38503646850586,43.02259063720703,53.05868148803711,8002.0,NA,5.0,5.054166793823242,801.0,29.59474754333496,19.100000381469727,8.641666412353516,-4.616666793823242,-3.5833334922790527,14.316666603088379,12.766666412353516,-10.100000381469727,44.77471923828125,124.0,37.0,116.0,328.0,121.0,329.0,29.200000762939453,772.9384765625,"{""type"":""Point"",""coordinates"":[24.895834505647404,47.420831867693444]}"
00000000000000000306,9824.0,2494.183,96.4775619506836,178.99899291992188,17.246700286865234,0.6134423017501831,30.598339080810547,83.7270736694336,159.03399658203125,170.26107788085938,3822.595458984375,416.0,93077.0,2835.0,25702.0,28701.0,9505.0,2766.0,861.0,816.0,19946.0,8502.0,258.0,610.0,65432.0,-0.03051619417965412,51.0,51.0,0.17704717814922333,0.3548129200935364,299.5668,500.0,11073.640625,3841.1626,82.0,5928.6005859375,660.4590454101562,2857.76611328125,380.57781982421875,685.0568237304688,2820.8994140625,1995.1387939453125,1118.5263671875,6573.84912109375,439.1902,785.0,52.15416717529297,7.145833492279053,160.58743286132812,148.6068,649.353759765625,10.063702583312988,5.352679252624512,4.690195083618164,200.0,0.9739668965339661,29.49327850341797,41.0438232421875,77.17410278320312,17.511783599853516,56.388973236083984,7226.83333333333,NA,4.0,9.4375,772.0,33.65113067626953,20.600000381469727,7.941666603088379,2.5833332538604736,5.349999904632568,16.58333396911621,16.58333396911621,-3.0,14.901898384094238,193.0,46.0,155.0,217.0,75.0,217.0,23.600000381469727,572.1217651367188,"{""type"":""Point"",""coordinates"":[7.145834292976518,52.15416763592624]}"
00000000000000000166,15419.0,224.4375,138.75067138671875,173.39599609375,102.00199890136719,0.17445679008960724,106.22876739501953,106.47245788574219,161.439697265625,161.02069091796875,3470.846923828125,278.0,44717.0,2602.0,17291.0,26385.0,9158.0,3896.0,1463.0,648.0,17820.0,8109.0,168.0,821.0,29782.0,-0.04861190542578697,1572.5,1572.5,0.1676107794046402,14.765239715576172,89.4375,5250.0,22424.943359375,384.6875,33.0,5565.623046875,242.8980712890625,2909.00634765625,122.77304077148438,376.4310607910156,2951.1171875,1680.0521240234375,631.4917602539062,11501.302734375,831.5,1110.0001220703125,22.60416603088379,105.87083435058594,48.16231155395508,193.5625,1075.8497314453125,18.765371322631836,29.173912048339844,15.50143051147461,154.87220764160156,42.139347076416016,49.425926208496094,50.95756912231445,34.354244232177734,36.56123352050781,51.71601867675781,1724.0,NA,1.0,16.10416603088379,1713.0,34.32130432128906,25.0,6.6583333015441895,9.666666984558105,10.683333396911621,21.316665649414062,21.316665649414062,5.599999904632568,92.24154663085938,77.0,16.0,67.0,999.0,368.0,999.0,19.399999618530273,476.7048645019531,"{""type"":""Point"",""coordinates"":[105.8708354946873,22.604164242148915]}"
0000000000000000014c,9375.0,3383.1846,179.3920440673828,209.55299377441406,139.1909942626953,0.13253886997699738,166.30946350097656,183.9880828857422,197.1122283935547,152.00161743164062,5958.12158203125,177.0,20159.0,1773.0,10201.0,20569.0,9215.0,5889.0,3397.0,494.0,15124.0,7593.0,125.0,1804.0,13194.0,0.12174749374389648,196.0,196.0,-0.4869081974029541,4.744109630584717,628.37752,19300.0,38232.7578125,2440.6183,39.0,8117.23828125,382.19287109375,4080.7783203125,238.89126586914062,601.9553833007812,3632.745849609375,1997.295166015625,764.4327392578125,15647.5869140625,276.48611,1731.9998779296875,18.237499237060547,-76.8375015258789,185.44558715820312,20.10808,1170.531982421875,29.741172790527344,42.402408599853516,11.127949714660645,199.5950164794922,16.793212890625,40.61251449584961,49.600772857666016,27.022987365722656,30.56124496459961,54.52602767944336,3366.0,NA,1.0,24.65416717529297,1624.0,72.24702453613281,30.299999237060547,8.091666221618652,23.25,23.58333396911621,25.91666603088379,24.616666793823242,19.100000381469727,35.93156433105469,279.0,72.0,240.0,371.0,223.0,608.0,11.19999885559082,110.25708770751953,"{""type"":""Point"",""coordinates"":[-76.83750368087169,18.237500353540966]}"
000000000000000002da,9376.0,1744.439,97.9853286743164,182.9239959716797,17.6560001373291,0.6177220344543457,30.89951515197754,84.47515869140625,167.37461853027344,173.91506958007812,3957.423095703125,379.0,58008.0,3099.0,19692.0,27550.0,9451.0,3505.0,1125.0,758.0,18723.0,8323.0,217.0,681.0,43376.0,-0.015404440462589264,53.5,53.5,-0.1080089658498764,0.1383552998304367,242.18616,500.0,11079.1796875,6389.4424,64.0,6004.8515625,652.0194091796875,3028.088134765625,345.8049011230469,685.1970825195312,2837.005615234375,2013.55615234375,1095.847900390625,6674.3212890625,308.2126,810.0,52.037498474121094,7.887499809265137,118.94499969482422,231.2186,814.63818359375,10.148797035217285,6.6012444496154785,4.809304714202881,200.0,2.0053391456604004,20.930561065673828,37.67646408081055,75.33477783203125,17.750572204589844,57.47349548339844,8918.33333333333,NA,4.0,9.52500057220459,760.0,33.12757110595703,21.100000381469727,8.050000190734863,2.450000047683716,5.2833333015441895,17.03333282470703,17.03333282470703,-3.200000047683716,15.492141723632812,190.0,45.0,151.0,221.0,76.0,221.0,24.30000114440918,594.3120727539062,"{""type"":""Point"",""coordinates"":[7.887498734791956,52.03749971596389]}"
00000000000000000581,7468.0,1311.7235,140.0962371826172,204.18899536132812,67.39469909667969,0.3179503083229065,89.0185546875,89.0185546875,174.75123596191406,174.75123596191406,3233.70654296875,521.0,121554.0,1706.0,23936.0,27336.0,9273.0,3394.0,981.0,1353.0,20283.0,8475.0,308.0,698.0,67433.0,-0.008308278396725655,755.5,755.5,0.6100260019302368,2.024286985397339,1426.422,1400.0,10047.7197265625,353.438,0.0,5590.1708984375,472.6302185058594,2531.913818359375,306.643798828125,537.6078491210938,2504.944091796875,1651.5333251953125,822.8328857421875,4867.29443359375,166.4075,921.0,42.40416717529297,128.09584045410156,8.166267395019531,300.7595,1103.5657958984375,27.925907135009766,24.17959976196289,16.953203201293945,200.0,23.77493667602539,50.06142044067383,59.785884857177734,30.37115478515625,45.50613784790039,56.47492980957031,3558.949951171875,NA,4.0,3.295833110809326,688.0,25.13976287841797,25.799999237060547,11.991666793823242,-13.449999809265137,-13.449999809265137,18.41666603088379,18.41666603088379,-21.899999618530273,95.97309112548828,24.0,6.0,24.0,425.0,162.0,425.0,47.69999694824219,1278.63818359375,"{""type"":""Point"",""coordinates"":[128.0958423742617,42.40416927762575]}"
000000000000000002c0,9962.0,1187.94645,101.26756286621094,189.41200256347656,19.8700008392334,0.601235568523407,33.653568267822266,97.36392974853516,165.27230834960938,50.165000915527344,5143.671875,532.0,172115.0,2778.0,33985.0,29474.0,9667.0,2251.0,799.0,1330.0,21874.0,8799.0,368.0,544.0,124447.0,-0.061205245554447174,0.0,0.0,-2.9116534960849094E-8,0.08750367909669876,302.8059,600.0,13074.595703125,2007.6708,64.0,7023.77099609375,518.9149780273438,3525.935546875,342.7071228027344,694.8186645507812,3233.612548828125,1960.2213134765625,839.0220947265625,8243.6435546875,197.74845,792.0,51.99583435058594,4.995833396911621,185.65374755859375,62.49265,393.614501953125,33.51776123046875,41.699764251708984,6.3387532234191895,200.0,0.3546096980571747,52.652099609375,46.249637603759766,25.310710906982422,32.951148986816406,61.83516311645508,3759.39990234375,NA,4.0,9.787500381469727,790.0,35.388641357421875,20.299999237060547,7.891666412353516,3.2833333015441895,5.650000095367432,16.583332061767578,6.949999809265137,-2.0,16.024438858032227,191.0,47.0,161.0,199.0,80.0,231.0,22.299999237060547,546.9548950195312,"{""type"":""Point"",""coordinates"":[4.995834129047051,51.995833875720486]}"
00000000000000000150,9882.0,16932.907,179.3920440673828,209.55299377441406,139.1909942626953,0.13253886997699738,166.30946350097656,183.9880828857422,197.1122283935547,152.00161743164062,5587.2685546875,293.0,60437.0,2054.0,19292.0,27221.0,9053.0,3864.0,1316.0,709.0,19398.0,8274.0,207.0,735.0,39444.0,-0.15937086939811707,218.0,218.0,0.5843236446380615,4.544571876525879,638.97763,931.3283081054688,38392.10546875,1995.9816,59.0,7624.0849609375,477.4828186035156,3995.8994140625,307.49847412109375,679.256103515625,3741.232421875,2212.259521484375,904.24365234375,15738.546875,79.048779,1656.0,18.262500762939453,-76.89583587646484,185.44558715820312,161.39125,1271.0653076171875,23.650922775268555,41.19194030761719,10.203750610351562,199.9375,10.444046974182129,26.424402236938477,40.095062255859375,28.557376861572266,30.20193099975586,52.99106216430664,2875.0,NA,1.0,24.004167556762695,1637.0,74.35345458984375,29.799999237060547,8.625,22.55000114440918,22.950000762939453,25.233333587646484,23.950000762939453,18.200000762939453,36.43521499633789,290.0,74.0,246.0,360.0,229.0,622.0,11.599998474121094,112.38038635253906,"{""type"":""Point"",""coordinates"":[-76.89583764085287,18.262502533147636]}"
0000000000000000014f,10289.0,8472.0821,179.3920440673828,209.55299377441406,139.1909942626953,0.13253886997699738,166.30946350097656,183.9880828857422,197.1122283935547,152.00161743164062,5695.1552734375,245.0,65493.0,-385.0,20024.0,27027.0,8888.0,3727.0,1355.0,653.0,17295.0,7877.0,179.0,770.0,31364.0,-0.14227862656116486,251.0,251.0,-0.04502292722463608,5.641940116882324,117.17579,6205.86572265625,38444.796875,2103.7142,35.0,7976.36572265625,385.1126708984375,4022.53759765625,229.1359100341797,597.5703735351562,3707.976806640625,2104.27978515625,794.4505615234375,15719.560546875,468.70316,1629.0,18.262500762939453,-76.90416717529297,185.44558715820312,29.975202,1213.3028564453125,23.53546142578125,40.99824905395508,14.672626495361328,199.6875,10.407744407653809,30.672473907470703,40.845855712890625,28.488481521606445,30.66224479675293,52.67384338378906,2720.0,NA,1.0,23.683332443237305,1677.0,73.9316177368164,29.5,8.649999618530273,22.200000762939453,22.616666793823242,24.950000762939453,23.566667556762695,17.799999237060547,36.165531158447266,293.0,75.0,249.0,371.0,228.0,633.0,11.700000762939453,114.73949432373047,"{""type"":""Point"",""coordinates"":[-76.90416724162071,18.26250253314764]}"
0000000000000000014d,9329.0,11345.712,179.3920440673828,209.55299377441406,139.1909942626953,0.13253886997699738,166.30946350097656,183.9880828857422,197.1122283935547,152.00161743164062,6043.4951171875,345.0,92139.0,1794.0,24596.0,27402.0,9701.0,3137.0,1065.0,867.0,21617.0,8776.0,254.0,692.0,61594.0,-0.07242507487535477,172.0,172.0,-0.12638133764266968,7.743912696838379,1203.5793,500.0,38372.34765625,9970.9667,48.0,8053.9814453125,386.99798583984375,4075.818359375,253.7136688232422,599.9130249023438,3754.397216796875,2063.959228515625,791.631103515625,15784.828125,3438.4885,1689.0,18.245832443237305,-76.88749694824219,185.44558715820312,515.66494,1254.0977783203125,26.001567840576172,44.09029769897461,11.693970680236816,197.8552703857422,13.980501174926758,32.12554931640625,44.09568786621094,24.223777770996094,31.7232608795166,55.503814697265625,26474.0,NA,1.0,24.304166793823242,1576.0,74.06609344482422,30.100000381469727,8.591667175292969,22.883333206176758,23.25,25.516666412353516,24.28333282470703,18.5,36.12480545043945,277.0,71.0,234.0,352.0,217.0,593.0,11.600000381469727,108.90901184082031,"{""type"":""Point"",""coordinates"":[-76.88749912188293,18.245834413409863]}"
